High_Renaissance/leonardo-da-vinci_study-for-the-last-supper.jpg,11
Pop_Art/richard-hamilton_palindrome-1974.jpg,19
Color_Field_Painting/paul-feeley_julius-1960.jpg,5
Expressionism/yiannis-tsaroychis_sailor-dressed-up-as-cupid-with-dragonfly-wings.jpg,9
Pop_Art/andy-warhol_mao-3.jpg,19
Minimalism/lee-ufan_untitled.jpg,14
Art_Nouveau_Modern/carl-larsson_brita-as-iduna-i-unn-lithography-title-page-for-the-christmas-edition-of-idun-1901-1901(1).jpg,3
Naive_Art_Primitivism/henri-rousseau_notre-dame-view-of-the-ile-saint-louis-from-the-quai-henri-iv-1909.jpg,15
Northern_Renaissance/martin-schongauer_head-of-a-high-priest.jpg,17
Fauvism/milton-avery_poetry-reading-1957.jpg,10
Symbolism/kuzma-petrov-vodkin_boys-game-boy-1911(1).jpg,24
Post_Impressionism/constantine-maleas_view-of-kalavryta.jpg,20
Contemporary_Realism/fairfield-porter_apple-blossoms-ii-1974.jpg,6
Baroque/francisco-de-zurbaran_st-jerome.jpg,4
Color_Field_Painting/morris-louis_horizontal-viii-1962.jpg,5
Naive_Art_Primitivism/horace-pippin_crucifixion-1943.jpg,15
Synthetic_Cubism/pablo-picasso_the-guitar-1916.jpg,25
Pointillism/theo-van-rysselberghe_portrait-of-irma-sethe-1894.jpg,18
Art_Nouveau_Modern/wilhelm-kotarbinski_water-lilies.jpg,3
Cubism/henri-laurens_standing-female-nude-femme-nue-debout-1921.jpg,7
Rococo/dmitry-levitzky_portrait-of-countess-n-f-vorontsova.jpg,22
Fauvism/alberto-magnelli_nude-no-1-1914.jpg,10
Mannerism_Late_Renaissance/gregorio-lopes_adora-o-dos-pastores-1539.jpg,13
Northern_Renaissance/albrecht-durer_lobster-1495.jpg,17
Synthetic_Cubism/juan-gris_guitar-and-glass-1914.jpg,25
Rococo/joshua-reynolds_brown-boy.jpg,22
Pop_Art/patrick-procktor_myxomatosis-self-portrait-in-a-mirror-1977.jpg,19
New_Realism/george-luks_city-scene.jpg,16
High_Renaissance/vittore-carpaccio_the-dead-christ-supported-by-angels.jpg,11
Baroque/frans-hals_petrus-scriverius-1626.jpg,4
Color_Field_Painting/manabu-mabe_untitled.jpg,5
Ukiyo_e/hiroshige_prune-orchard-sun.jpg,26
Expressionism/egon-schiele_little-tree-chestnut-tree-at-lake-constance-1912.jpg,9
Expressionism/marie-laurencin_jeune-fille-la-guirlande-de-fleurs-1935.jpg,9
Expressionism/abidin-dino_drawing-pain-1968.jpg,9
Mannerism_Late_Renaissance/jacopo-pontormo_study-of-a-girl-pouring-from-a-jug.jpg,13
Post_Impressionism/pyotr-konchalovsky_kutaisi-rionges-1935.jpg,20
Color_Field_Painting/walter-darby-bannard_lemon-cards-1-1963.jpg,5
Minimalism/ellsworth-kelly_black-variation-iv-from-second-curve-series-1975.jpg,14
Pointillism/umberto-boccioni_plastic-dynamism-horse-house-1914.jpg,18
Synthetic_Cubism/juan-gris_glasses-newspaper-and-bottle-of-wine.jpg,25
Color_Field_Painting/anne-truitt_toth-1983.jpg,5
Contemporary_Realism/john-miller_my-boat-is-so-small.jpg,6
Minimalism/sol-lewitt_nine-sided-figure-1989.jpg,14
Synthetic_Cubism/juan-gris_the-violin-1916.jpg,25
Action_painting/franz-kline_le-gros.jpg,1
Contemporary_Realism/lucian-freud_girl-in-bed-1952.jpg,6
High_Renaissance/raphael_portrait-of-andrea-navagero-and-agostino-beazzano.jpg,11
New_Realism/edward-hopper_moonlight-interior.jpg,16
New_Realism/george-luks_st-botolph-street-1922.jpg,16
Action_painting/jackson-pollock_number-32-1950.jpg,1
Rococo/louise-elisabeth-vigee-le-brun_lady-hamilton.jpg,22
Color_Field_Painting/antonio-palolo_untitled-1974.jpg,5
Symbolism/felicien-rops_frequently-asked-love-the-cage.jpg,24
Symbolism/nicholas-roerich_kangchenjunga-1936-1.jpg,24
Art_Nouveau_Modern/raphael-kirchner_aquatinte-1910.jpg,3
Northern_Renaissance/albrecht-altdorfer_the-battle-of-issus-fragment-1529-12.jpg,17
Art_Nouveau_Modern/carl-larsson_los-deberes-1898(1).jpg,3
Pop_Art/patrick-procktor_mount-abu-rowli-mountains-rajastan-from-the-india-mother-suite-of-7-aquatints-1970.jpg,19
Baroque/rembrandt_albert-cuyper.jpg,4
Early_Renaissance/sandro-botticelli_portrait-of-a-young-man-1483(1).jpg,8
Rococo/joshua-reynolds_mrs-john-parker-1772.jpg,22
Baroque/rembrandt_a-girl-with-a-broom.jpg,4
Symbolism/edward-burne-jones_night-1870.jpg,24
Symbolism/henri-fantin-latour_immortality-1889.jpg,24
Post_Impressionism/vincent-van-gogh_a-square-in-paris-1886(1).jpg,20
Analytical_Cubism/pablo-picasso_dance-of-the-veils-1907.jpg,2
Contemporary_Realism/eric-fischl_untitled-7.jpg,6
Post_Impressionism/henri-de-toulouse-lautrec_little-lodge.jpg,20
Mannerism_Late_Renaissance/lavinia-fontana_portrait-of-a-couple-1580.jpg,13
Art_Nouveau_Modern/ivan-bilibin_egypt-pyramids-1924(1).jpg,3
Romanticism/eugene-delacroix_interior-of-a-chapel-1829(1).jpg,23
Color_Field_Painting/paul-feeley_the-other-side-1957.jpg,5
Expressionism/egon-schiele_kneeling-semi-nude-1911.jpg,9
Cubism/jean-david_figure(3).jpg,7
Pop_Art/edward-ruscha_dublin-1960.jpg,19
Cubism/pyotr-konchalovsky_still-life-scales-1916-1.jpg,7
Contemporary_Realism/john-miller_autumn-sunrise.jpg,6
Rococo/joshua-reynolds_mrs-musters-as-hebe.jpg,22
Post_Impressionism/vincent-van-gogh_diggers-and-road-with-cottages-1890(1).jpg,20
Early_Renaissance/sandro-botticelli_angel(1).jpg,8
Synthetic_Cubism/jury-annenkov_music-1922.jpg,25
Northern_Renaissance/hieronymus-bosch_head-of-an-old-woman.jpg,17
Early_Renaissance/piero-della-francesca_the-resurrection(1).jpg,8
Symbolism/nicholas-roerich_kangchenjunga-mountain-lakes-1931.jpg,24
Northern_Renaissance/hieronymus-bosch_mankind-beset-by-devils-reverse-of-rebel-angels-panel-1504.jpg,17
Art_Nouveau_Modern/nicholas-roerich_isolde-1912-2.jpg,3
Baroque/adriaen-van-ostade_reading-a-letter.jpg,4
Pointillism/theo-van-rysselberghe_portrait-of-laure-fle-1898.jpg,18
Color_Field_Painting/sam-francis_untitled-1969(1).jpg,5
Northern_Renaissance/hans-memling_marriage-of-st-catherine.jpg,17
Impressionism/pierre-auguste-renoir_woman-in-a-park.jpg,12
Early_Renaissance/sandro-botticelli_madonna-of-the-book(1).jpg,8
Symbolism/nicholas-roerich_mountain-landscape-1933.jpg,24
Rococo/fyodor-rokotov_portrait-of-count-illarion-ivanovich-vorontsov.jpg,22
High_Renaissance/giovanni-antonio-boltraffio_the-poet-casio-1500.jpg,11
Naive_Art_Primitivism/antonio-ligabue_leopard-1.jpg,15
Synthetic_Cubism/juan-gris_landscape-at-beaulieu.jpg,25
Cubism/vicente-manansala_mother-and-child-1981.jpg,7
Ukiyo_e/katsushika-hokusai_a-woman-makes-a-cursing-ritual-ceremony.jpg,26
Art_Nouveau_Modern/otto-eckmann_night-herons-1896.jpg,3
Pointillism/edouard-vuillard_my-grandmother-1892.jpg,18
Rococo/joshua-reynolds_lady-in-pink-said-to-be-mrs-elizabeth-sheridan.jpg,22
Ukiyo_e/hiroshige_grey-mullet-and-camellia.jpg,26
Symbolism/jacek-malczewski_my-life-childhood.jpg,24
Synthetic_Cubism/georges-braque_glass-carafe-and-newspapers-1914.jpg,25
Expressionism/amedeo-modigliani_caryatid-1.jpg,9
Impressionism/edouard-manet_portrait-of-george-moore-1879.jpg,12
Early_Renaissance/piero-della-francesca_the-flagellation-of-christ-detail(1).jpg,8
Fauvism/jan-sluyters_landscape-by-moonlight-ii-1911.jpg,10
Northern_Renaissance/joachim-wtewael_self-portrait-1601(1).jpg,17
Color_Field_Painting/sam-francis_untitled-1966.jpg,5
Northern_Renaissance/lucas-cranach-the-elder_arrest-of-christ-1538.jpg,17
Naive_Art_Primitivism/marc-chagall_king-david-ii-samuel-vi-4-5.jpg,15
Contemporary_Realism/jamie-wyeth_automaton-1979.jpg,6
Art_Nouveau_Modern/wilhelm-kotarbinski_music.jpg,3
New_Realism/john-french-sloan_yeats-at-petitpas-1910.jpg,16
Post_Impressionism/kazuo-nakamura_in-space-blue-irises-1967.jpg,20
Naive_Art_Primitivism/max-ernst_homage-to-marcel-duchamp-1970.jpg,15
Naive_Art_Primitivism/fernand-leger_maquette-pour-a-mosaic-of-the-crypt-of-the-memorial-at-high-mardasson.jpg,15
Baroque/rembrandt_portrait-of-rembrandt-s-brother-andrien-van-rijn.jpg,4
Impressionism/pierre-auguste-renoir_a-girl.jpg,12
Northern_Renaissance/lucas-cranach-the-elder_christian-ii-of-denmark-and-norway.jpg,17
Post_Impressionism/moise-kisling_red-haired-girl-1918.jpg,20
Color_Field_Painting/theodoros-stamos_grand-blue-sun-box-1969.jpg,5
Analytical_Cubism/jean-metzinger_l-oiseau-bleu-the-blue-bird-1913.jpg,2
Rococo/thomas-gainsborough_henry-frederick-duke-of-cumberland-1777.jpg,22
Color_Field_Painting/helen-frankenthaler_persian-garden-1966.jpg,5
Expressionism/paul-klee_possessed-girl-1924(1).jpg,9
Early_Renaissance/sandro-botticelli_christ-carrying-the-cross(1).jpg,8
Early_Renaissance/pietro-perugino_virgin-and-st-jerome-and-st-augustine.jpg,8
Art_Nouveau_Modern/raphael-kirchner_maid-of-athens-1900-6.jpg,3
Contemporary_Realism/jamie-wyeth_mcgee-s-1971.jpg,6
Northern_Renaissance/hans-baldung_young-woman-and-death-1517.jpg,17
Cubism/fernand-leger_draft-costume-front-1929-1.jpg,7
Early_Renaissance/sandro-botticelli_the-resurrection(1).jpg,8
Rococo/fyodor-rokotov_portrait-of-an-unknown-woman-in-a-red-dress.jpg,22
Expressionism/marcel-duchamp_to-have-the-apprentice-in-the-sun-1914.jpg,9
Fauvism/pyotr-konchalovsky_spanish-landscape-1910.jpg,10
Pointillism/yayoi-kusama_butterfly-1988.jpg,18
Contemporary_Realism/john-miller_off-coco-beach-goa.jpg,6
Naive_Art_Primitivism/marc-chagall_naomi-and-her-beautiful-daughters-1960.jpg,15
Symbolism/nicholas-roerich_kuan-yin-1933.jpg,24
Rococo/bernardo-bellotto_zwinger-waterway-1750.jpg,22
High_Renaissance/pietro-perugino_pala-di-sant-agostino-arcangel-gabriel-1523.jpg,11
Expressionism/kees-van-dongen_woman-with-a-dog-walking-on-the-beach-1937.jpg,9
Naive_Art_Primitivism/niko-pirosmani_ram.jpg,15
Post_Impressionism/pyotr-konchalovsky_shosse-at-maloyaroslavets-1938.jpg,20
High_Renaissance/michelangelo_sistine-chapel-ceiling-the-flood-1512-1.jpg,11
Naive_Art_Primitivism/fernand-leger_the-album-circus-1950-24.jpg,15
Color_Field_Painting/theodoros-stamos_infinity-field-lefkada-series-1979-1(1).jpg,5
Pointillism/edouard-vuillard_home-maxime.jpg,18
Impressionism/berthe-morisot_the-bath-girl-arranging-her-hair.jpg,12
Northern_Renaissance/rogier-van-der-weyden_madonna-and-child-5.jpg,17
Rococo/dmitry-levitzky_maria-feodorovna.jpg,22
Post_Impressionism/paul-gauguin_head-of-a-woman.jpg,20
Expressionism/lucian-freud_man-in-a-string-chair-1989.jpg,9
Post_Impressionism/viorel-marginean_fazan-1985.jpg,20
Naive_Art_Primitivism/marc-chagall_study-to-vitrage-at-notre-dame-cathedral-in-reims-1973-1.jpg,15
Naive_Art_Primitivism/jules-lefranc_le-pont-marie.jpg,15
Post_Impressionism/constantin-blendea_still-life.jpg,20
Realism/nikolai-ge_portrait-of-piotr-ge-the-artist-s-son.jpg,21
Ukiyo_e/katsushika-hokusai_bridge-in-the-clouds.jpg,26
Baroque/bartolome-esteban-murillo_isaac-blessing-jacob-1670.jpg,4
Fauvism/milton-avery_nude-combing-hair-1954.jpg,10
Analytical_Cubism/georges-braque_pedestal-table-stal-1912.jpg,2
Baroque/rembrandt_the-philosopher.jpg,4
Synthetic_Cubism/pablo-picasso_cubist-person-1917.jpg,25
Post_Impressionism/paul-serusier_louise-the-breton-servant-1890.jpg,20
Contemporary_Realism/jamie-wyeth_roots-1971.jpg,6
Expressionism/salvador-dali_assuerus-falls-in-love-with-esther-assueres-adamavit-esther-1967(2).jpg,9
Romanticism/eugene-delacroix_academy-of-young-woman-1838(1).jpg,23
Ukiyo_e/joan-ponc_m-han-pres-la-cartera-poema-de-joan-brossa-1951.jpg,26
Romanticism/domingos-sequeira_mariana-benedita-sequeira-1822.jpg,23
Baroque/gian-lorenzo-bernini_st-augustine(1).jpg,4
Analytical_Cubism/pablo-picasso_the-shell-saint-jacques-our-future-is-in-the-air-1912.jpg,2
Baroque/rembrandt_man-in-a-golden-helmet-1669.jpg,4
Ukiyo_e/ito-jakuchu_insects-by-pond-side.jpg,26
New_Realism/edward-hopper_burly-cobb-hen-coop-and-barn.jpg,16
Art_Nouveau_Modern/lawren-harris_pic-island-lake-superior-1924.jpg,3
Fauvism/ilya-mashkov_nude-1.jpg,10
Color_Field_Painting/angelo-de-sousa_sem-titulo-1988.jpg,5
Synthetic_Cubism/pablo-picasso_partition-bottle-of-port-guitar-playing-cards-1917.jpg,25
New_Realism/edward-hopper_prizewinning-world-war-i-patriotic-poster.jpg,16
Northern_Renaissance/joachim-patinir_landscape-with-st-christopher.jpg,17
Pointillism/henri-martin_port-collioure-3.jpg,18
Color_Field_Painting/leon-berkowitz_seven-lights-series-1975.jpg,5
Pop_Art/peter-max_toulouse-lautrec-1966.jpg,19
Minimalism/jo-baer_cardinations-1974.jpg,14
Color_Field_Painting/barnett-newman_the-voice-1950.jpg,5
New_Realism/edward-hopper_untitled.jpg,16
New_Realism/edward-hopper_male-nude-1904.jpg,16
Northern_Renaissance/mabuse_man-of-sorrow.jpg,17
Pointillism/camille-pissarro_flock-of-sheep-1888.jpg,18
Symbolism/nicholas-roerich_fog-in-the-mountains-1945.jpg,24
Art_Nouveau_Modern/nicholas-roerich_hermitage-at-the-lake-1912.jpg,3
Analytical_Cubism/georges-braque_clarinet-and-bottle-of-rum-on-a-mantelpiece-1911.jpg,2
Naive_Art_Primitivism/camille-bombois_la-parade.jpg,15
Realism/vasily-surikov_male-heads-with-winter-caps-1887.jpg,21
Symbolism/gustav-klimt_junius.jpg,24
Cubism/charles-sheeler_still-life-1925.jpg,7
Color_Field_Painting/paul-feeley_tenos-1956.jpg,5
Contemporary_Realism/donald-sultan_apples-and-oranges-1987.jpg,6
Fauvism/henri-matisse_collioure-landscape-1906.jpg,10
Cubism/stanley-pinker_god-dog.jpg,7
Post_Impressionism/pierre-bonnard_nude-and-fur-hat-1911.jpg,20
Cubism/andre-masson_birds-and-masks.jpg,7
Action_painting/franz-kline_new-york-1953.jpg,1
Minimalism/genevieve-asse_impression-2009.jpg,14
Pointillism/georges-seurat_the-garbage-picker.jpg,18
Art_Nouveau_Modern/raphael-kirchner_justine-johnstone-1.jpg,3
Northern_Renaissance/albrecht-durer_apollo.jpg,17
Expressionism/amedeo-modigliani_nude-looking-over-her-right-shoulder-1917.jpg,9
Rococo/dmitry-levitzky_portrait-of-grand-duchess-elena-pavlovna-as-a-child-1791.jpg,22
Art_Nouveau_Modern/raphael-kirchner_marionettes.jpg,3
Contemporary_Realism/eric-fischl_barbecue.jpg,6
Realism/georgios-jakobides_nikolaos-politis-student-in-munich-1880.jpg,21
Mannerism_Late_Renaissance/paolo-veronese_nobleman-in-hunting-attire-1561.jpg,13
Impressionism/pierre-auguste-renoir_nude-1880.jpg,12
Northern_Renaissance/albrecht-durer_man-of-sorrows-by-the-column-engraved-passion-1509.jpg,17
Symbolism/nicholas-roerich_himalayas-pink-peaks-1947.jpg,24
Pop_Art/andy-warhol_telephone.jpg,19
High_Renaissance/pietro-perugino_pala-di-fano-marriage-of-the-virgin.jpg,11
Synthetic_Cubism/pablo-picasso_student-with-pipe.jpg,25
Romanticism/eugene-delacroix_portrait-of-paganini-1832(1).jpg,23
Realism/john-singer-sargent_mrs-charles-e-inches-louise-pomeroy-1887.jpg,21
Early_Renaissance/sandro-botticelli_madonna-with-child-and-three-angels(1).jpg,8
Color_Field_Painting/barnett-newman_canto-i-1963.jpg,5
Post_Impressionism/gwen-john_a-lady-reading-1911(1).jpg,20
Naive_Art_Primitivism/niko-pirosmani_chariot-near-eatery.jpg,15
Fauvism/walasse-ting_green-and-yellow-parrots.jpg,10
Art_Nouveau_Modern/raphael-kirchner_on-holiday-4.jpg,3
Romanticism/francisco-goya_portrait-of-the-bullfighter-pedro-romero.jpg,23
Contemporary_Realism/eric-fischl_scarsdale.jpg,6
New_Realism/edward-hopper_railroad-crossing.jpg,16
Romanticism/dante-gabriel-rossetti_image-of-artist-and-his-exotic-pet-1871.jpg,23
High_Renaissance/lorenzo-lotto_bishop-bernardo-de-rossi-1505.jpg,11
Color_Field_Painting/theodoros-stamos_untitled-1967(1).jpg,5
Analytical_Cubism/juan-gris_guitar-and-glasses-banjo-and-glasses-1912.jpg,2
Symbolism/nicholas-roerich_treasure-1919.jpg,24
Baroque/antoine-pesne_fortune-teller.jpg,4
Fauvism/charles-lapicque_l-orage-en-mer-1946.jpg,10
Cubism/pablo-picasso_nude-1909.jpg,7
High_Renaissance/titian_christ-with-globe-1530.jpg,11
Contemporary_Realism/jamie-wyeth_pig-and-train-1977.jpg,6
Art_Nouveau_Modern/tom-thomson_northern-lights-1917.jpg,3
Fauvism/aldemir-martins_galo-1987.jpg,10
Romanticism/francisco-goya_don-pedro-duke-of-osuna.jpg,23
Early_Renaissance/luca-signorelli_pair-of-apostles-in-dispute-1482-2.jpg,8
Mannerism_Late_Renaissance/giorgio-vasari_the-annunciation-1571.jpg,13
Expressionism/ernst-ludwig-kirchner_female-head.jpg,9
Rococo/antoine-pesne_frederick-ii-of-prussia-as-general-1745.jpg,22
New_Realism/john-french-sloan_six-o-clock-winter-1912.jpg,16
Realism/fyodor-vasilyev_on-the-river-windy-day.jpg,21
Color_Field_Painting/mark-rothko_black-on-maroon-3.jpg,5
Baroque/rembrandt_portrait-of-rembrandt-s-father.jpg,4
High_Renaissance/giorgione_portrait-of-francesco-maria-della-rovere-1502(2).jpg,11
High_Renaissance/michelangelo_ignudo-2.jpg,11
Rococo/louise-elisabeth-vigee-le-brun_portrait-of-countess-catherine-skavronskaya.jpg,22
Cubism/henri-laurens_untitled-from-dialogues(1).jpg,7
Early_Renaissance/piero-della-francesca_baptism-of-christ-1450(1).jpg,8
Rococo/fyodor-rokotov_portrait-of-countess-ekaterina-orlova.jpg,22
Naive_Art_Primitivism/camille-bombois_in-the-bar.jpg,15
Fauvism/pyotr-konchalovsky_seated-nude-1918.jpg,10
Contemporary_Realism/richard-whitney_end-of-an-era.jpg,6
Art_Nouveau_Modern/raphael-kirchner_nude-drawings-8.jpg,3
Impressionism/hoca-ali-riza_aml-ca-dan.jpg,12
Impressionism/dimitrie-paciurea_chimera-of-the-sky-1927.jpg,12
Impressionism/winston-churchill_evening-glow-at-mimizan(1).jpg,12
Pop_Art/billy-apple_a-for-apple-1963.jpg,19
Early_Renaissance/domenico-ghirlandaio_the-calling-of-st-peter.jpg,8
Expressionism/maria-helena-vieira-da-silva_ripolin-the-tree-prisoner-1932.jpg,9
Minimalism/claude-tousignant_petite-sculpture-blanche-1960.jpg,14
Baroque/adriaen-brouwer_smokers-in-an-inn.jpg,4
Contemporary_Realism/eric-fischl_birthday-boy.jpg,6
Impressionism/adolf-hitler_the-church-of-preux-au-bois.jpg,12
Impressionism/pierre-auguste-renoir_the-bather.jpg,12
Synthetic_Cubism/georges-braque_still-life-with-ace-of-hearts-1914.jpg,25
New_Realism/edward-hopper_house-by-the-railroad.jpg,16
Pointillism/henri-edmond-cross_boats-in-the-port-of-st-tropez.jpg,18
Impressionism/auguste-rodin_untitled(3).jpg,12
Color_Field_Painting/mark-rothko_untitled-10.jpg,5
Contemporary_Realism/jamie-wyeth_lighthouse-1993.jpg,6
Impressionism/marie-bracquemond_louise-quivoron-aka-woman-in-the-garden-1877.jpg,12
Early_Renaissance/filippo-brunelleschi_sketches-of-the-machines-1(1).jpg,8
New_Realism/edward-hopper_automat-1927.jpg,16
Realism/edouard-manet_the-tragedian-actor-1866.jpg,21
New_Realism/yiannis-tsaroychis_alain-as-summer-1976.jpg,16
Mannerism_Late_Renaissance/tintoretto_aretino-in-the-studio-of-tintoretto.jpg,13
Symbolism/nicholas-roerich_nicola-1916.jpg,24
Expressionism/august-macke_blue-parrots.jpg,9
Expressionism/m.c.-escher_skull.jpg,9
Naive_Art_Primitivism/arman-manookian_flamingos-in-flight-1931.jpg,15
Realism/thomas-eakins_music-1904.jpg,21
Minimalism/robert-ryman_untitled-from-seven-aquatints(1).jpg,14
Rococo/antoine-watteau_the-adventuress.jpg,22
Northern_Renaissance/lucas-cranach-the-elder_portrait-of-martin-luther-1543-1.jpg,17
High_Renaissance/dosso-dossi_the-holy-family.jpg,11
Expressionism/max-pechstein_italian-church-convent-of-san-gimignano-1913.jpg,9
Minimalism/fred-sandback_untitled-1972.jpg,14
Pointillism/theo-van-rysselberghe_madame-von-bodenhausen-with-her-daughter-luli-1910.jpg,18
Naive_Art_Primitivism/horace-pippin_abe-lincoln-s-first-book-1944.jpg,15
Realism/john-singer-sargent_mrs-walter-bacon-virginia-purdy-barker-1896.jpg,21
Minimalism/ronnie-landfield_series-painting-8-1966.jpg,14
Art_Nouveau_Modern/natalia-goncharova_liturgy-st-andrew.jpg,3
Northern_Renaissance/jean-fouquet_louis-xi-chairs-the-chapter-of-saint-michel.jpg,17
Contemporary_Realism/richard-whitney_walpole-meadow.jpg,6
Impressionism/valentin-serov_peter-i-the-great-1907.jpg,12
Impressionism/pierre-auguste-renoir_portrait-of-a-woman.jpg,12
Baroque/anthony-van-dyck_thomas-howard-2nd-earl-of-arundel-and-surrey-with-his-grandson-lord-maltravers-1635.jpg,4
Color_Field_Painting/helen-frankenthaler_untitled-1963-1.jpg,5
Rococo/allan-ramsay_philip-dormer-stanhope-4th-earl-of-chesterfield.jpg,22
Naive_Art_Primitivism/fred-yates_fred-yates-by-fred-yates-self-portrait.jpg,15
Cubism/pyotr-konchalovsky_still-life-with-jug-1919.jpg,7
Pointillism/andre-derain_the-bridge-view-on-the-river-1905.jpg,18
Expressionism/chronis-botsoglou_the-artist-s-mother-1988.jpg,9
Art_Nouveau_Modern/raphael-kirchner_powder-of-ris-1911.jpg,3
Early_Renaissance/sandro-botticelli_the-virgin-adoring-the-child(1).jpg,8
Synthetic_Cubism/pablo-picasso_au-bon-marche-1913.jpg,25
Color_Field_Painting/ad-reinhardt_abstract-painting-1966.jpg,5
Realism/ilya-repin_portrait-of-vera-repinahe-the-artist-s-daughter-1886.jpg,21
Color_Field_Painting/helen-frankenthaler_a-little-zen-1970.jpg,5
